11148,HHLA2,Q9UM44
64763,ZNF574,Q6ZN55
23363,OBSL1,O75147
10040,TOM1L1,O75674
90273,CEACAM21,Q3KPI0
116986,AGAP2,Q99490
128977,C22orf39,Q6P5X5
23214,XPO6,Q96QU8
9158,FIBP,O43427
538,ATP7A,Q04656
729857,RGPD2,P0DJD1
79366,HMGN5,P82970
9711,RUBCN,Q92622
3140,MR1,Q95460
51096,UTP18,Q9Y5J1
130752,MDH1B,Q5I0G3
8733,GPAA1,O43292
23008,KLHDC10,Q6PID8
113451,AZIN2,Q96A70
25926,NOL11,Q9H8H0
10908,PNPLA6,Q8IY17
5611,DNAJC3,Q13217
10144,FAM13A,O94988
140739,UBE2F,Q969M7
53944,CSNK1G1,Q9HCP0
401387,LRRD1,A4D1F6
10225,CD96,P40200
79868,ALG13,Q9NP73
11214,AKAP13,Q12802
57224,NHSL1,Q5SYE7
5371,PML,P29590
4166,CHST6,Q9GZX3
25934,NIPSNAP3A,Q9UFN0
9869,SETDB1,Q15047
359948,IRF2BP2,Q7Z5L9
84991,RBM17,Q96I25
8218,CLTCL1,P53675
1943,EFNA2,O43921
5590,PRKCZ,Q05513
54968,TMEM70,Q9BUB7
115416,MALSU1,Q96EH3
6451,SH3BGRL,O75368
10540,DCTN2,Q13561
8079,MLF2,Q15773
10467,ZNHIT1,O43257
253832,ZDHHC20,Q5W0Z9
56062,KLHL4,Q9C0H6
283431,GAS2L3,Q86XJ1
25936,NSL1,Q96IY1
200185,KRTCAP2,Q8N6L1
55833,UBAP2,Q5T6F2
27236,ARFIP1,P53367
5303,PIN4,Q9Y237
149840,SHLD1,Q8IYI0
11267,SNF8,Q96H20
22979,EFR3B,Q9Y2G0
23660,ZKSCAN5,Q9Y2L8
5438,POLR2I,P36954
64080,RBKS,Q9H477
1465,CSRP1,P21291
7155,TOP2B,Q02880
112724,RDH13,Q8NBN7
55288,RHOT1,Q8IXI2
55683,KANSL3,Q9P2N6
10051,SMC4,Q9NTJ3
92906,HNRNPLL,Q8WVV9
55596,ZCCHC8,Q6NZY4
57226,LYRM2,Q9NU23
91057,CCDC34,Q96HJ3
51606,ATP6V1H,Q9UI12
160760,PPTC7,Q8NI37
55656,INTS8,Q75QN2
23479,ISCU,Q9H1K1
23114,NFASC,O94856
440567,UQCRHL,A0A096LP55
29967,LRP12,Q9Y561
29988,SLC2A8,Q9NY64
528,ATP6V1C1,P21283
285672,SREK1IP1,Q8N9Q2
55361,PI4K2A,Q9BTU6
54891,INO80D,Q53TQ3
997,CDC34,P49427
51700,CYB5R2,Q6BCY4
666,BOK,Q9UMX3
282809,POC1B,Q8TC44
200373,CFAP221,Q4G0U5
6871,TADA2A,O75478
23334,SZT2,Q5T011
23059,CLUAP1,Q96AJ1
84342,COG8,Q96MW5
7046,TGFBR1,P36897
317649,EIF4E3,Q8N5X7
9910,RABGAP1L,B7ZAP0
9910,RABGAP1L,Q5R372
83640,RAMAC,Q9BTL3
285193,DUSP28,Q4G0W2
10241,CALCOCO2,Q13137
170394,PWWP2B,Q6NUJ5
60412,EXOC4,Q96A65
153339,TMEM167A,Q8TBQ9
22861,NLRP1,Q9C000
7414,VCL,P18206
5268,SERPINB5,P36952
100131187,TSTD1,Q8NFU3
11157,LSM6,P62312
348801,LNP1,A1A4G5
50618,ITSN2,Q9NZM3
4651,MYO10,Q9HD67
10691,GMEB1,Q9Y692
84826,SFT2D3,Q587I9
9173,IL1RL1,Q01638
11124,FAF1,Q9UNN5
439921,MXRA7,P84157
23127,COLGALT2,Q8IYK4
9736,USP34,Q70CQ2
100129239100132992,CXorf51A,A0A1B0GTR3
100129239100132992,CXorf51B,P0DPH9
23017,FAIM2,Q9BWQ8
4335,MNT,Q99583
85280,KRTAP9-4,Q9BYQ2
6814,STXBP3,O00186
9648,GCC2,Q8IWJ2
220074,LRTOMT,Q8WZ04
220074,LRTOMT,Q96E66
57456,KIAA1143,Q96AT1
79370,BCL2L14,Q9BZR8
22950,SLC4A1AP,Q9BWU0
54503,ZDHHC13,Q8IUH4
9886,RHOBTB1,O94844
4928,NUP98,P52948
387885,CFAP73,A6NFT4
9478,CABP1,Q9NZU7
256987,SERINC5,Q86VE9
900,CCNG1,P51959
9668,ZNF432,O94892
51136,RNFT1,Q5M7Z0
5903,RANBP2,P49792
7324,UBE2E1,P51965
5877,RABIF,P47224
11100,HNRNPUL1,Q9BUJ2
6599,SMARCC1,Q92922
1826,DSCAM,O60469
4493,MT1E,P04732
84959,UBASH3B,Q8TF42
25798,BRI3,O95415
7529,YWHAB,P31946
9338,TCEAL1,Q15170
3613,IMPA2,O14732
54522,ANKRD16,Q6P6B7
137492,VPS37A,Q8NEZ2
4886,NPY1R,P25929
8239,USP9X,Q93008
11345,GABARAPL2,P60520
84935,MEDAG,Q5VYS4
738,VPS51,Q9UID3
22847,ZNF507,Q8TCN5
113540,CMTM1,Q8IZ96
54769,DIRAS2,Q96HU8
100131980,ZNF705G,A8MUZ8
51512,GTSE1,Q9NYZ3
7092,TLL1,O43897
30837,SOCS7,O14512
113828,FAM83F,Q8NEG4
140685,ZBTB46,Q86UZ6
130576,LYPD6B,Q8NI32
168451,THAP5,Q7Z6K1
55088,CCDC186,Q7Z3E2
4810,NHS,Q6T4R5
51592,TRIM33,Q9UPN9
9537,TP53I11,O14683
151613,TTC14,Q96N46
50810,HDGFL3,Q9Y3E1
55582,KIF27,Q86VH2
55184,DZANK1,Q9NVP4
125704,DIPK1C,Q0P6D2
57690,TNRC6C,Q9HCJ0
5711,PSMD5,Q16401
58528,RRAGD,Q9NQL2
3638,INSIG1,O15503
54583,EGLN1,Q9GZT9
2043,EPHA4,P54764
6541,SLC7A1,P30825
339965,CCDC158,Q5M9N0
5319,PLA2G1B,P04054
344905,ATP13A5,Q4VNC0
2831,NPBWR1,P48145
2904,GRIN2B,Q13224
64062,RBM26,Q5T8P6
6195,RPS6KA1,Q15418
170960,ZNF721,Q8TF20
63948,DMRTB1,Q96MA1
10611,PDLIM5,Q96HC4
6297,SALL2,Q9Y467
58499,ZNF462,Q96JM2
3337,DNAJB1,P25685
124512,METTL23,Q86XA0
56948,SDR39U1,Q9NRG7
23398,PPWD1,Q96BP3
10291,SF3A1,Q15459
5563,PRKAA2,P54646
9905,SGSM2,O43147
151354,LRATD1,Q96KN4
51116,MRPS2,Q9Y399
80095,ZNF606,Q8WXB4
79723,SUV39H2,Q9H5I1
84455,EFCAB7,A8K855
1964,EIF1AX,P47813
3660,IRF2,P14316
677,ZFP36L1,Q07352
4515,MTCP1,P56278
84260,TCHP,Q9BT92
66035,SLC2A11,Q9BYW1
201163,FLCN,Q8NFG4
7384,UQCRC1,P31930
5770,PTPN1,P18031
9663,LPIN2,Q92539
51608,GET4,Q7L5D6
4947,OAZ2,O95190
116224,FAM122A,Q96E09
91584,PLXNA4,Q9HCM2
283297,OR10A4,Q9H209
90693,CCDC126,Q96EE4
51441,YTHDF2,Q9Y5A9
1314,COPA,P53621
404220,C6orf201,Q7Z4U5
4831654364,NME2,P22392
91445,RNF185,Q96GF1
441161,OOEP,A6NGQ2
5494,PPM1A,P35813
387103,CENPW,Q5EE01
151246,SGO2,Q562F6
89927,BMERB1,Q96MC5
1839,HBEGF,Q99075
2787,GNG5,P63218
55742,PARVA,Q9NVD7
23269,MGA,Q8IWI9
7175,TPR,P12270
51016,EMC9,Q9Y3B6
1155,TBCB,Q99426
64386,MMP25,Q9NPA2
26258,BLOC1S6,Q9UL45
59286,UBL5,Q9BZL1
23211,ZC3H4,Q9UPT8
55062,WIPI1,Q5MNZ9
26608,TBL2,Q9Y4P3
493753,COA5,Q86WW8
113829,SLC35A4,Q96G79
149420,PDIK1L,Q8N165
,SCN1A,P35498
7174,TPP2,P29144
100,ADA,P00813
56616,DIABLO,Q9NR28
1479,CSTF3,Q12996
832,CAPZB,P47756
55003,PAK1IP1,Q9NWT1
114884,OSBPL10,Q9BXB5
5005,ORM2,P19652
79800,CARF,Q8N187
151242,PPP1R1C,Q8WVI7
57717,PCDHB16,Q9NRJ7
25797,QPCT,Q16769
9201,DCLK1,O15075
64110,MAGEF1,Q9HAY2
11078,TRIOBP,Q9H2D6
345611,IRGM,A1A4Y4
9452,ITM2A,O43736
6362,CCL18,P55774
10396,ATP8A1,Q9Y2Q0
57410,SCYL1,Q96KG9
161394,SAMD15,Q9P1V8
7158,TP53BP1,Q12888
10015,PDCD6IP,Q8WUM4
26085,KLK13,Q9UKR3
55973,BCAP29,Q9UHQ4
4885,NPTX2,P47972
3708,ITPR1,Q14643
9600,PITPNM1,O00562
9202,ZMYM4,Q5VZL5
55283,MCOLN3,Q8TDD5
8911,CACNA1I,Q9P0X4
160851,DGKH,Q86XP1
55183,RIF1,Q5UIP0
93621,MRFAP1,Q9Y605
92483,LDHAL6B,Q9BYZ2
79137,RETREG2,Q8NC44
8936,WASF1,Q92558
26130,GAPVD1,Q14C86
2804,GOLGB1,Q14789
10053459957461,ISY1,Q9ULR0
1727,CYB5R3,P00387
27130,INVS,Q9Y283
57655,GRAMD1A,Q96CP6
4501,MT1X,P80297
29080,CCDC59,Q9P031
10558,SPTLC1,O15269
50862,RNF141,Q8WVD5
285598,ARL10,Q8N8L6
10413,YAP1,P46937
57169,ZNFX1,Q9P2E3
56913,C1GALT1,Q9NS00
23493,HEY2,Q9UBP5
54535,CCHCR1,Q8TD31
9246,UBE2L6,O14933
123688,HYKK,A2RU49
27158,NDOR1,Q9UHB4
11027,LILRA2,Q8N149
57589,RIC1,Q4ADV7
54534,MRPL50,Q8N5N7
152206,CCDC13,Q8IYE1
90187,EMILIN3,Q9NT22
9054,NFS1,Q9Y697
771,CA12,O43570
51506,UFC1,Q9Y3C8
142891,SAMD8,Q96LT4
84790,TUBA1C,Q9BQE3
51176,LEF1,Q9UJU2
255403,ZNF718,Q3SXZ3
3176,HNMT,P50135
8402,SLC25A11,Q02978
10201,NME6,O75414
114769,CARD16,Q5EG05
57415,C3orf14,Q9HBI5
83638,C11orf68,Q9H3H3
28984,RGCC,Q9H4X1
9764,KIAA0513,O60268
57556,SEMA6A,Q9H2E6
84681,HINT2,Q9BX68
54764,ZRANB1,Q9UGI0
8804,CREG1,O75629
81631,MAP1LC3B,Q9GZQ8
7675,ZNF121,P58317
10780,ZNF234,Q14588
27,ABL2,P42684
210,ALAD,P13716
10024,TROAP,Q12815
4087,SMAD2,Q15796
26150,RIBC2,Q9H4K1
54777,CFAP46,Q8IYW2
51179,HAO2,Q9NYQ3
767558,LUZP6,Q538Z0
57018,CCNL1,Q9UK58
57035,RSRP1,Q9BUV0
51411,BIN2,Q9UBW5
6239,RREB1,Q92766
375057,STUM,Q69YW2
55632,G2E3,Q7L622
283677,REC114,Q7Z4M0
374969,SVBP,Q8N300
3696,ITGB8,P26012
10746,MAP3K2,Q9Y2U5
128344,PIFO,Q8TCI5
29888,STRN4,Q9NRL3
27327,TNRC6A,Q8NDV7
81555,YIPF5,Q969M3
64282,TENT4B,Q8NDF8
11161,ERG28,Q9UKR5
79720,VPS37B,Q9H9H4
5791,PTPRE,P23469
2542,SLC37A4,O43826
80298,MTERF2,Q49AM1
9618,TRAF4,Q9BUZ4
10190,TXNDC9,O14530
339778,FAM166C,A6NJV1
8289,ARID1A,O14497
2963,GTF2F2,P13984
9628,RGS6,P49758
474382,H2AB1,P0C5Y9
22907,DHX30,Q7L2E3
64147,KIF9,Q9HAQ2
163081,ZNF567,Q8N184
10521,DDX17,Q92841
64979,MRPL36,Q9P0J6
9358,ITGBL1,O95965
54997,TESC,Q96BS2
29924,EPN1,Q9Y6I3
132954,PDCL2,Q8N4E4
1446,CSN1S1,P47710
22927,HABP4,Q5JVS0
10097,ACTR2,P61160
10121,ACTR1A,P61163
9827,RGP1,Q92546
728215,FAM155A,B1AL88
80380,PDCD1LG2,Q9BQ51
255520,ELMOD2,Q8IZ81
2738,GLI4,P10075
56605,ERO1B,Q86YB8
51106,TFB1M,Q8WVM0
3339,HSPG2,P98160
79728,PALB2,Q86YC2
113115,MTFR2,Q6P444
931,MS4A1,P11836
51164,DCTN4,Q9UJW0
54828,BCAS3,Q9H6U6
158067,AK8,Q96MA6
55218,EXD2,Q9NVH0
79954,NOL10,Q9BSC4
24142,NAA80,Q93015
112869,SGF29,Q96ES7
10289,EIF1B,O60739
145482,PTGR2,Q8N8N7
283232,TMEM80,Q96HE8
347744,C6orf52,Q5T4I8
57572,DOCK6,Q96HP0
25963,TMEM87A,Q8NBN3
441168,CALHM6,Q5R3K3
284266,SIGLEC15,Q6ZMC9
93649,MYOCD,Q8IZQ8
4026,LPP,Q93052
374899,ZNF829,Q3KNS6
10111,RAD50,Q92878
124359,CDYL2,Q8N8U2
58986,PGAP6,Q9HCN3
2791,GNG11,P61952
202052,DNAJC18,Q9H819
56897,WRNIP1,Q96S55
246330,PELI3,Q8N2H9
55556,ENOSF1,Q7L5Y1
51438,MAGEC2,Q9UBF1
9491,PSMF1,Q92530
5094,PCBP2,Q15366
57128,LYRM4,Q9HD34
64838,FNDC4,Q9H6D8
6881,TAF10,Q12962
55697,VAC14,Q08AM6
7375,USP4,Q13107
2034,EPAS1,Q99814
9315,NREP,Q16612
4502,MT2A,P02795
4994,OR3A1,P47881
3099,HK2,P52789
26512,INTS6,Q9UL03
51124,IER3IP1,Q9Y5U9
8892,EIF2B2,P49770
26099,SZRD1,Q7Z422
4285,MIPEP,Q99797
53344,CHIC1,Q5VXU3
115939,TSR3,Q9UJK0
3236,HOXD10,P28358
29101,SSU72,Q9NP77
9778,KIAA0232,Q92628
51372,TMA7,Q9Y2S6
6611,SMS,P52788
25983,NGDN,Q8NEJ9
18,ABAT,P80404
7311,UBA52,P62987
7941,PLA2G7,Q13093
1734,DIO2,Q92813
996,CDC27,P30260
9456,HOMER1,Q86YM7
4012,LNPEP,Q9UIQ6
1386,ATF2,P15336
80007,PAAT,Q9H8K7
7204,TRIO,O75962
7918,GPANK1,O95872
5326,PLAGL2,Q9UPG8
100499483,CCDC180,Q9P1Z9
81855,SFXN3,Q9BWM7
10265,IRX5,P78411
81533,ITFG1,Q8TB96
5996,RGS1,Q08116
10073,SNUPN,O95149
84441,MAML2,Q8IZL2
113277,TMEM106A,Q96A25
1562,CYP2C18,P33260
100188893,TOMM6,Q96B49
55276,PGM2,Q96G03
80184,CEP290,O15078
8620,NPFF,O15130
58493,INIP,Q9NRY2
26227,PHGDH,O43175
79747,ADGB,Q8N7X0
339559,ZFP69,Q49AA0
100505478,TEX48,A0A1B0GUV7
10166,SLC25A15,Q9Y619
266722,HS6ST3,Q8IZP7
3433,IFIT2,P09913
146845,CFAP52,Q8N1V2
55147,RBM23,Q86U06
5189,PEX1,O43933
55870,ASH1L,Q9NR48
64431,ACTR6,Q9GZN1
6399,TRAPPC2,P0DI81
6399,TRAPPC2B,P0DI82
55904,KMT2E,Q8IZD2
205327,C2orf69,Q8N8R5
131405,TRIM71,Q2Q1W2
221477,C6orf89,Q6UWU4
23774,BRD1,O95696
63891,RNF123,Q5XPI4
54665,RSBN1,Q5VWQ0
80012,PHC3,Q8NDX5
1264,CNN1,P51911
116844,LRG1,P02750
55176,SEC61A2,Q9H9S3
688,KLF5,Q13887
51768,TM7SF3,Q9NS93
3872,KRT17,Q04695
57512,GPR158,Q5T848
23250,ATP11A,P98196
2215,FCGR3B,O75015
196446,MYRFL,Q96LU7
389337,ARHGEF37,A1IGU5
2115,ETV1,P50549
9650,MTFR1,Q15390
6039,RNASE6,Q93091
29841,GRHL1,Q9NZI5
133874,C5orf58,C9J3I9
57185,NIPAL3,Q6P499
55273,TMEM100,Q9NV29
9793,CKAP5,Q14008
168620,BHLHA15,Q7RTS1
140775,SMCR8,Q8TEV9
6701,SPRR2B,P35325
202051,SPATA24,Q86W54
2072,ERCC4,Q92889
6874,TAF4,O00268
8843,HCAR3,P49019
54877,ZCCHC2,Q9C0B9
7321,UBE2D1,P51668
29766,TMOD3,Q9NYL9
6695,SPOCK1,Q08629
257397,TAB3,Q8N5C8
84726,PRRC2B,Q5JSZ5
171546,SPTSSA,Q969W0
388650,DIPK1A,Q5T7M9
64065,PERP,Q96FX8
23645,PPP1R15A,O75807
84953,MICALCL,Q6ZW33
6286,S100P,P25815
285782,CAGE1,Q8TC20
54549,SDK2,Q58EX2
22884,WDR37,Q9Y2I8
54664,TMEM106B,Q9NUM4
10123,ARL4C,P56559
4801,NFYB,P25208
23555,TSPAN15,O95858
90321,ZNF766,Q5HY98
123228,SENP8,Q96LD8
57579,FAM135A,Q9P2D6
23158,TBC1D9,Q6ZT07
90957,DHX57,Q6P158
6653,SORL1,Q92673
64359,NXN,Q6DKJ4
23508,TTC9,Q92623
153830,RNF145,Q96MT1
51278,IER5,Q5VY09
285175,UNC80,Q8N2C7
22807,IKZF2,Q9UKS7
6337,SCNN1A,P37088
3005,H1-0,P07305
5266,PI3,P19957
3093,UBE2K,P61086
84518,CNFN,Q9BYD5
23030,KDM4B,O94953
441478,NRARP,Q7Z6K4
56895,AGPAT4,Q9NRZ5
9673,SLC25A44,Q96H78
54714,CNGB3,Q9NQW8
23607,CD2AP,Q9Y5K6
4585,MUC4,Q99102
114881,OSBPL7,Q9BZF2
26167,PCDHB5,Q9Y5E4
9060,PAPSS2,O95340
6279,S100A8,P05109
26098,EDRF1,Q3B7T1
83786,FRMD8,Q9BZ67
10179,RBM7,Q9Y580
4864,NPC1,O15118
9489,PGS1,Q32NB8
2643,GCH1,P30793
26353,HSPB8,Q9UJY1
9197,SLC33A1,O00400
397,ARHGDIB,P52566
29796,UQCR10,Q9UDW1
55251,PCMTD2,Q9NV79
9052,GPRC5A,Q8NFJ5
245938,DEFB125,Q8N687
84612,PARD6B,Q9BYG5
444,ASPH,Q12797
272,AMPD3,Q01432
54751,FBLIM1,Q8WUP2
901,CCNG2,Q16589
7543,ZFX,P17010
7047,TGM4,P49221
10370,CITED2,Q99967
643008,SMIM5,Q71RC9
29965,CDIP1,Q9H305
6659,SOX4,Q06945
6699,SPRR1B,P22528
2624,GATA2,P23769
2919,CXCL1,P09341
100913187200315,APOBEC3A,P31941
81578,COL21A1,Q96P44
5493,PPL,O60437
286887,KRT6C,P48668
10317,B3GALT5,Q9Y2C3
6278,S100A7,P31151
2568,GABRP,O00591
54544,CRCT1,Q9UGL9
7538,ZFP36,P26651
55282,LRRC36,Q1X8D7
9509,ADAMTS2,O95450
1380,CR2,P20023
14069,F8,Q06194
50846,DHH,O43323
,F8,P00451
2176,FANCC,Q00597
8520,HAT1,O14929
3059,HCLS1,P14317
8841,HDAC3,O15379
3633,INPP5B,P32019
5294,PIK3CG,P48736
51548,SIRT6,Q8N6T7
51547,SIRT7,Q9NRC8
1787,TRDMT1,O14717
11334,TUSC2,O75896
320,APBA1,Q02410
55607,PPP1R9A,Q9ULJ8
10840,ALDH1L1,O75891
8861,LDB1,Q86U70
10608,MXD4,Q14582
3028,HSD17B10,Q99714
10316,NMUR1,Q9HB89
219770,GJD4,Q96KN9
59344,ALOXE3,Q9BYJ1
7264,TSTA3,Q13630
6018,RLF,Q13129
79618,HMBOX1,Q6NT76
4776,NFATC4,Q14934
115004,CGAS,Q8N884
56985,ADPRM,Q3LIE5
4832,NME3,Q13232
10058,ABCB6,Q9NP58
27293,SMPDL3B,Q92485
8328,GFI1B,Q5VTD9
2299,FOXI1,Q12951
823,CAPN1,P07384
6489,ST8SIA1,Q92185
10164,CHST4,Q8NCG5
8692,HYAL2,Q12891
405753,DUOXA2,Q1HG44
285855,RPL7L1,Q6DKI1
55752,SEPTIN11,Q9NVA2
23212,RRS1,Q15050
10887,PROKR1,Q8TCW9
84993,UBL7,Q96S82
3603,IL16,Q14005
6665,SOX15,O60248
81552,VOPP1,Q96AW1
10384,BTN3A3,O00478
79930,DOK3,Q7L591
1026,CDKN1A,P38936
84987,COX14,Q96I36
54985,HCFC1R1,Q9NWW0
286077,FAM83H,Q6ZRV2
22900,CARD8,Q9Y2G2
55316,RSAD1,Q9HA92
375318,AQP12A,Q8IXF9
4302,MLLT6,P55198
83743,GRWD1,Q9BQ67
51310,SLC22A17,Q8WUG5
57419,SLC24A3,Q9HC58
1192,CLIC1,O00299
7857,SCG2,P13521
6522,SLC4A2,P04920
9906,SLC35E2A,P0CK97
114625,ERMAP,Q96PL5
3921,RPSA,P08865
81567,TXNDC5,Q8NBS9
8916,HERC3,Q15034
55197,RPRD1A,Q96P16
6094,ROM1,Q03395
489,ATP2A3,Q93084
9334,B4GALT5,O43286
79628,SH3TC2,Q8TF17
54209,TREM2,Q9NZC2
641,BLM,P54132
57057,TBX20,Q9UMR3
2865,FFAR3,O14843
79937,CNTNAP3,Q9BZ76
5050,PAFAH1B3,Q15102
116519,APOA5,Q6Q788
9679,FAM53B,Q14153
2912,GRM2,Q14416
83597,RTP3,Q9BQQ7
9572,NR1D1,P20393
254013,ETFBKMT,Q8IXQ9
168544,ZNF467,Q7Z7K2
2041,EPHA1,P21709
162699728929,ELOA3,Q8NG57
84447,SYVN1,Q86TM6
50617,ATP6V0A4,Q9HBG4
51129,ANGPTL4,Q9BY76
80174,DBF4B,Q8NFT6
5316,PKNOX1,P55347
755,CFAP410,O43822
29907,SNX15,Q9NRS6
2132,EXT2,Q93063
10234,LRRC17,Q8N6Y2
1742,DLG4,P78352
5892,RAD51D,O75771
81831,NETO2,Q8NC67
112812,FDX2,Q6P4F2
64693,CTAGE1,Q96RT6
51691,LSM8,O95777
10172,ZNF256,Q9Y2P7
9138,ARHGEF1,Q92888
24139,EML2,O95834
5982,RFC2,P35250
253714,MMS22L,Q6ZRQ5
7634,ZNF80,P51504
94235,GNG8,Q9UK08
51629,SLC25A39,Q9BZJ4
10318,TNIP1,Q15025
6709,SPTAN1,Q13813
54969,HPF1,Q9NWY4
5318,PKP2,Q99959
10743,RAI1,Q7Z5J4
10736,SIX2,Q9NPC8
90952,ESAM,Q96AP7
26233,FBXL6,Q8N531
3754,KCNF1,Q9H3M0
29930,PCDHB1,Q9Y5F3
8897,MTMR3,Q13615
91523,PCED1B,Q96HM7
55687,TRMU,O75648
11180,WDR6,Q9NNW5
145864,HAPLN3,Q96S86
2101,ESRRA,P11474
8609,KLF7,O75840
695,BTK,Q06187
23492,CBX7,O95931
84795,PYROXD2,Q8N2H3
23144,ZC3H3,Q8IXZ2
56923,NMUR2,Q9GZQ4
5863,RGL2,O15211
54847,SIDT1,Q9NXL6
65095,KRI1,Q8N9T8
6854,SYN2,Q92777
9611,NCOR1,O75376
5608,MAP2K6,P52564
27012,KCNV1,Q6PIU1
7363,UGT2B4,P06133
8712,PAGE1,O75459
222658,KCTD20,Q7Z5Y7
4674,NAP1L2,Q9ULW6
162,AP1B1,Q10567
2940,GSTA3,Q16772
64231,MS4A6A,Q9H2W1
115,ADCY9,O60503
84215,ZNF541,Q9H0D2
5691,PSMB3,P49720
2000,ELF4,Q99607
4343,MOV10,Q9HCE1
64122,FN3K,Q9H479
221687,RNF182,Q8N6D2
2844,GPR21,Q99679
11251,PTGDR2,Q9Y5Y4
339390,CLEC4G,Q6UXB4
78992,YIPF2,Q9BWQ6
140886,PABPC5,Q96DU9
822,CAPG,P40121
135458,HUS1B,Q8NHY5
140707,BRI3BP,Q8WY22
117289,TAGAP,Q8N103
9487,PIGL,Q9Y2B2
57213,SPRYD7,Q5W111
91860,CALML4,Q96GE6
127428,TCEANC2,Q96MN5
79603,CERS4,Q9HA82
8764,TNFRSF14,Q92956
6773,STAT2,P52630
9322,TRIP10,Q15642
22858,CILK1,Q9UPZ9
55861,DBNDD2,Q9BQY9
148213,ZNF681,Q96N22
23456,ABCB10,Q9NRK6
84124,ZNF394,Q53GI3
10469,TIMM44,O43615
9034,CCRL2,O00421
121512,FGD4,Q96M96
66002,CYP4F12,Q9HCS2
57117,INTS12,Q96CB8
83452,RAB33B,Q9H082
22919,MAPRE1,Q15691
5581,PRKCE,Q02156
610,HCN2,Q9UL51
10100,TSPAN2,O60636
9502,XAGE2,Q96GT9
2563,GABRD,O14764
23170,TTLL12,Q14166
4753,NELL2,Q99435
7123,CLEC3B,P05452
3001,GZMA,P12544
9348,NDST3,O95803
167410,LIX1,Q8N485
23619,ZIM2,Q9NZV7
3960,LGALS4,P56470
54465,ETAA1,Q9NY74
55281,TMEM140,Q9NV12
1201,CLN3,Q13286
9214,FCMR,O60667
5256,PHKA2,P46019
27031,NPHP3,Q7Z494
7988,ZNF212,Q9UDV6
84065,TMEM222,Q9H0R3
9904,RBM19,Q9Y4C8
83982,IFI27L2,Q9H2X8
90427,BMF,Q96LC9
6525,SMTN,P53814
4151,MB,P02144
56886,UGGT1,Q9NYU2
10061114483834,ABCF2,Q9UG63
51306,FAM13B,Q9NYF5
23234,DNAJC9,Q8WXX5
7220,TRPC1,P48995
8226,PUDP,Q08623
7089,TLE2,Q04725
55846,ITFG2,Q969R8
27350,APOBEC3C,Q9NRW3
55809,TRERF1,Q96PN7
51367,POP5,Q969H6
57538,ALPK3,Q96L96
341019,DCDC1,M0R2J8
10525,HYOU1,Q9Y4L1
221662,RBM24,Q9BX46
79650,USB1,Q9BQ65
114770,PGLYRP2,Q96PD5
144809,FAM216B,Q8N7L0
55802,DCP1A,Q9NPI6
654,BMP6,P22004
5008,OSM,P13725
6037,RNASE3,P12724
10025,MED16,Q9Y2X0
5027,P2RX7,Q99572
139804,RBMXL3,Q8N7X1
338567,KCNK18,Q7Z418
6285,S100B,P04271
10153,CEBPZ,Q03701
6556,SLC11A1,P49279
400451,FAM174B,Q3ZCQ3
10180,RBM6,P78332
1723,DHODH,Q02127
51257,MARCHF2,Q9P0N8
151963,MB21D2,Q8IYB1
84181,CHD6,Q8TD26
57801,HES4,Q9HCC6
10277,UBE4B,O95155
83959,SLC4A11,Q8NBS3
11155,LDB3,O75112
3695,ITGB7,P26010
6363,CCL19,Q99731
9071,CLDN10,P78369
115273,RAB42,Q8N4Z0
57616,TSHZ3,Q63HK5
6645,SNTB2,Q13425
1520,CTSS,P25774
144455,E2F7,Q96AV8
121551,BTBD11,A6QL63
112714,TUBA3E,Q6PEY2
51011,FAHD2A,Q96GK7
2833,CXCR3,P49682
56300,IL36G,Q9NZH8
60529,ALX4,Q9H161
55236,UBA6,A0AVT1
1049091341394,CRHR1,P34998
6949,TCOF1,Q13428
22998,LIMCH1,Q9UPQ0
9829,DNAJC6,O75061
6517,SLC2A4,P14672
719,C3AR1,Q16581
9630,GNA14,O95837
388324,INCA1,Q0VD86
4005,LMO2,P25791
23328,SASH1,O94885
10262,SF3B4,Q15427
5890,RAD51B,O15315
90135,BTBD6,Q96KE9
11160,ERLIN2,O94905
1060,CENPC,Q03188
201232,SLC16A13,Q7RTY0
9260,PDLIM7,Q9NR12
1877,E4F1,Q66K89
203062,TSNARE1,Q96NA8
1431,CS,O75390
84078,KBTBD7,Q8WVZ9
6404,SELPLG,Q14242
27092,CACNG4,Q9UBN1
120534,ARL14EP,Q8N8R7
158511,CSAG1,Q6PB30
151516,ASPRV1,Q53RT3
84870,RSPO3,Q9BXY4
1117,CHI3L2,Q15782
4356,MPP3,Q13368
23368,PPP1R13B,Q96KQ4
6296,ACSM3,Q53FZ2
57763,ANKRA2,Q9H9E1
1468,SLC25A10,Q9UBX3
3916,LAMP1,P11279
5536,PPP5C,P53041
219931,TPCN2,Q8NHX9
127396,ZNF684,Q5T5D7
6926,TBX3,O15119
7286,TUFT1,Q9NNX1
11094,CACFD1,Q9UGQ2
154043,CNKSR3,Q6P9H4
10131,TRAP1,Q12931
114836,SLAMF6,Q96DU3
7036,TFR2,Q9UP52
27163,NAAA,Q02083
23020,SNRNP200,O75643
23061,TBC1D9B,Q66K14
576,ADGRB2,O60241
10013,HDAC6,Q9UBN7
55004,LAMTOR1,Q6IAA8
9244,CRLF1,O75462
6907,TBL1X,O60907
